764	31
765	31
766	31
767	31
768	32
769	32
770	32
771	32
772	33
773	33
774	33
775	33
776	34
777	34
778	34
779	34
780	35
781	35
782	35
783	35
784	36
785	36
786	36
787	36
788	37
789	37
790	37
791	37
792	38
793	38
794	38
795	38
796	39
797	39
798	39
799	39
800	40
801	40
802	40
803	40
804	41
805	41
806	41
807	41
808	42
809	42
810	42
811	42
812	43
813	43
814	43
815	43
816	44
817	44
818	44
819	44
820	45
821	45
822	45
823	45
824	46
825	46
826	46
827	46
828	47
829	47
830	47
831	47
832	48
833	48
834	48
835	48
836	49
837	49
838	49
839	49
840	50
841	50
842	50
843	50
844	51
845	51
846	51
847	51
848	52
849	52
850	52
851	52
852	53
853	53
854	53
855	53
856	54
857	54
858	54
859	54
860	55
861	55
862	55
863	55
864	56
865	56
866	56
867	56
868	57
869	57
870	57
871	57
872	58
873	58
874	58
875	58
876	59
877	59
878	59
879	59
880	60
881	60
882	60
883	60
884	61
885	61
886	61
887	61
888	62
889	62
890	62
891	62
892	63
893	63
894	63
895	63
896	72
897	72
898	72
899	72
900	73
901	73
902	73
903	73
904	74
905	74
906	74
907	74
908	75
909	75
910	75
911	75
912	76
913	76
914	76
915	76
916	77
917	77
918	77
919	77
920	78
921	78
922	78
923	78
924	79
925	79
926	79
927	79
928	80
929	80
930	80
931	80
932	81
933	81
934	81
935	81
936	82
937	82
938	82
939	82
940	83
941	83
942	83
943	83
944	84
945	84
946	84
947	84
948	85
949	85
950	85
951	85
952	86
953	86
954	86
955	86
956	87
957	87
958	87
959	87
960	88
961	88
962	88
963	88
964	89
965	89
966	89
967	89
968	90
969	90
970	90
971	90
972	91
973	91
974	91
975	91
976	92
977	92
978	92
979	92
980	93
981	93
982	93
983	93
984	94
985	94
986	94
987	94
988	95
989	95
990	95
991	95
992	96
993	96
994	96
995	96
996	97
997	97
998	97
999	97
1000	98
1001	98
1002	98
1003	98
1004	99
1005	99
1006	99
1007	99
1008	100
1009	100
1010	100
1011	100
1012	101
1013	101
1014	101
1015	101
1016	102
1017	102
1018	102
1019	102
1020	103
1021	103
1022	103
1023	103
1024	104
1025	104
1026	104
1027	104
1028	105
1029	105
1030	105
1031	105
1032	106
1033	106
1034	106
1035	106
1036	107
1037	107
1038	107
1039	107
1040	108
1041	108
1042	108
1043	108
1044	109
1045	109
1046	109
1047	109
1048	110
1049	110
1050	110
1051	110
1052	111
1053	111
1054	111
1055	111
1056	112
1057	112
1058	112
1059	112
1060	113
1061	113
1062	113
1063	113
1064	114
1065	114
1066	114
1067	114
1068	115
1069	115
1070	115
1071	115
1072	116
1073	116
1074	116
1075	116
1076	117
1077	117
1078	117
1079	117
1080	118
1081	118
1082	118
1083	118
1084	119
1085	119
1086	119
1087	119
1088	120
1089	120
1090	120
1091	120
1092	121
1093	121
1094	121
1095	121
1096	122
1097	122
1098	122
1099	122
1100	123
1101	123
1102	123
1103	123
1104	124
1105	124
1106	124
1107	124
1108	125
1109	125
1110	125
1111	125
1112	126
1113	126
1114	126
1115	126
1116	127
1117	127
1118	127
1119	127
1120	72
1121	72
1122	72
1123	72
1124	73
1125	73
1126	73
1127	73
1128	74
1129	74
1130	74
1131	74
1132	75
1133	75
1134	75
1135	75
1136	76
1137	76
1138	76
1139	76
1140	77
1141	77
1142	77
1143	77
1144	78
1145	78
1146	78
1147	78
1148	79
1149	79
1150	79
1151	79
1152	80
1153	80
1154	80
1155	80
1156	81
1157	81
1158	81
1159	81
1160	82
1161	82
1162	82
1163	82
1164	83
1165	83
1166	83
1167	83
1168	84
1169	84
1170	84
1171	84
1172	85
1173	85
1174	85
1175	85
1176	86
1177	86
1178	86
1179	86
1180	87
1181	87
1182	87
1183	87
1184	88
1185	88
1186	88
1187	88
1188	89
1189	89
1190	89
1191	89
1192	90
1193	90
1194	90
1195	90
1196	91
1197	91
1198	91
1199	91
1200	92
1201	92
1202	92
1203	92
1204	93
1205	93
1206	93
1207	93
1208	94
1209	94
1210	94
1211	94
1212	95
1213	95
1214	95
1215	95
1216	96
1217	96
1218	96
1219	96
1220	97
1221	97
1222	97
1223	97
1224	98
1225	98
1226	98
1227	98
1228	99
1229	99
1230	99
1231	99
1232	100
1233	100
1234	100
1235	100
1236	101
1237	101
1238	101
1239	101
1240	102
1241	102
1242	102
1243	102
1244	103
1245	103
1246	103
1247	103
1248	104
1249	104
1250	104
1251	104
1252	105
1253	105
1254	105
1255	105
1256	106
1257	106
1258	106
1259	106
1260	107
1261	107
1262	107
1263	107
1264	108
1265	108
1266	108
1267	108
1268	109
1269	109
1270	109
1271	109
1272	110
1273	110
1274	110
1275	110
1276	111
1277	111
1278	111
1279	111
1280	112
1281	112
1282	112
1283	112
1284	113
1285	113
1286	113
1287	113
1288	114
1289	114
1290	114
1291	114
1292	115
1293	115
1294	115
1295	115
1296	116
1297	116
1298	116
1299	116
1300	117
1301	117
1302	117
1303	117
1304	118
1305	118
1306	118
1307	118
1308	119
1309	119
1310	119
1311	119
1312	120
1313	120
1314	120
1315	120
1316	121
1317	121
1318	121
1319	121
1320	122
1321	122
1322	122
1323	122
1324	123
1325	123
1326	123
1327	123
1328	124
1329	124
1330	124
1331	124
1332	125
1333	125
1334	125
1335	125
1336	126
1337	126
1338	126
1339	126
1340	127
1341	127
1342	127
1343	127
1344	71
1345	72
1346	72
1347	72
1348	72
1349	73
1350	73
1351	73
1352	73
1353	74
1354	74
1355	74
1356	74
1357	75
1358	75
1359	75
1360	75
1361	76
1362	76
1363	76
1364	76
1365	77
1366	77
1367	77
1368	77
1369	78
1370	78
1371	78
1372	78
1373	79
1374	79
1375	79
1376	79
1377	80
1378	80
1379	80
1380	80
1381	81
1382	81
1383	81
1384	81
1385	82
1386	82
1387	82
1388	82
1389	83
1390	83
1391	83
1392	83
1393	84
1394	84
1395	84
1396	84
1397	85
1398	85
1399	85
1400	85
1401	86
1402	86
1403	86
1404	86
1405	87
1406	87
1407	87
1408	87
1409	88
1410	88
1411	88
1412	88
1413	89
1414	89
1415	89
1416	89
1417	90
1418	90
1419	90
1420	90
1421	91
1422	91
1423	91
1424	91
1425	92
1426	92
1427	92
1428	92
1429	93
1430	93
1431	93
1432	93
1433	94
1434	94
1435	94
1436	94
1437	95
1438	95
1439	95
1440	95
1441	96
1442	96
1443	96
1444	96
1445	97
1446	97
1447	97
1448	97
1449	98
1450	98
1451	98
1452	98
1453	99
1454	99
1455	99
1456	99
1457	100
1458	100
1459	100
1460	100
1461	101
1462	101
1463	101
1464	101
1465	102
1466	102
1467	102
1468	102
1469	103
1470	103
1471	103
1472	103
1473	104
1474	104
1475	104
1476	104
1477	105
1478	105
1479	105
1480	105
1481	106
1482	106
1483	106
1484	106
1485	107
1486	107
1487	107
1488	107
1489	108
1490	108
1491	108
1492	108
1493	109
1494	109
1495	109
1496	109
1497	110
1498	110
1499	110
1500	110
1501	111
1502	111
1503	111
1504	111
1505	112
1506	112
1507	112
1508	112
1509	113
1510	113
1511	113
1512	113
1513	114
1514	114
1515	114
1516	114
1517	115
1518	115
1519	115
1520	115
1521	116
1522	116
1523	116
1524	116
1525	117
1526	117
1527	117
1528	117
1529	118
1530	118
1531	118
1532	118
1533	119
1534	119
1535	119
1536	119
1537	120
1538	120
1539	120
1540	120
1541	121
1542	121
1543	121
1544	121
1545	122
1546	122
1547	122
1548	122
1549	123
1550	123
1551	123
1552	123
1553	124
1554	124
1555	124
1556	124
1557	125
1558	125
1559	125
1560	125
1561	126
1562	126
1563	126
1564	126
1565	127
1566	127
1567	127
1568	127
1569	71
1570	72
1571	72
1572	72
1573	72
1574	73
1575	73
1576	73
1577	73
1578	74
1579	74
1580	74
1581	74
1582	75
1583	75
1584	75
1585	75
1586	76
1587	76
1588	76
1589	76
1590	77
1591	77
1592	77
1593	77
1594	78
1595	78
1596	78
1597	78
1598	79
1599	79
1600	79
1601	79
1602	80
1603	80
1604	80
1605	80
1606	81
1607	81
1608	81
1609	81
1610	82
1611	82
1612	82
1613	82
1614	83
1615	83
1616	83
1617	83
1618	84
1619	84
1620	84
1621	84
1622	85
1623	85
1624	85
1625	85
1626	86
1627	86
1628	86
1629	86
1630	87
1631	87
1632	87
1633	87
1634	88
1635	88
1636	88
1637	88
1638	89
1639	89
1640	89
1641	89
1642	90
1643	90
1644	90
1645	90
1646	91
1647	91
1648	91
1649	91
1650	92
1651	92
1652	92
1653	92
1654	93
1655	93
1656	93
1657	93
1658	94
1659	94
1660	94
1661	94
1662	95
1663	95
1664	95
1665	95
1666	96
1667	96
1668	96
1669	96
1670	97
1671	97
1672	97
1673	97
1674	98
1675	98
1676	98
1677	98
1678	99
1679	99
1680	99
1681	99
1682	100
1683	100
1684	100
1685	100
1686	101
1687	101
1688	101
1689	101
1690	102
1691	102
1692	102
1693	102
1694	103
1695	103
1696	103
